model,term,estimate_log_odds,std_error,conf_low,conf_high,statistic,p_value,df,odds_ratio,odds_ratio_low,odds_ratio_high
context_interaction,distrust_index_three,0.273565506130577,0.07134283826574722,0.12560951526341113,0.4215214969977429,3.834519522640298,0.0009022164084351726,22.0,1.3146434735985615,1.1338393348747957,1.5242789780847896
context_interaction,distrust_index_three:populist_in_pre_election_government[T.True],-0.4942726470521622,0.148193122751438,-0.8016063731749647,-0.1869389209293596,-3.3353278335405476,0.002999563600109523,22.0,0.610014441776149,0.44860775354427435,0.8294943995851857
context_interaction,viepol,0.057637553849911885,0.011876173842582254,0.03300787676803429,0.08226723093178948,4.85320900602274,7.52168215151475e-05,22.0,1.0593309756873952,1.0335586803112173,1.0857459159579652
